20051.0 6.082100868225098
20056.0 6.165297746658325
20058.0 6.215416669845581
200517.0 5.843546628952026
200522.0 6.2142493724823
200524.0 5.952190637588501
200529.0 5.962470054626465
2005182.0 6.666937589645386
2005184.0 6.853637933731079
2005189.0 6.555505990982056
2005193.0 6.366534948348999
2005198.0 6.588484764099121
2005200.0 6.765948534011841
2005205.0 6.5891432762146
2005209.0 6.729726791381836
20064.0 7.581416130065918
20069.0 7.457310438156128
200611.0 7.801356315612793
200616.0 7.41078782081604
200620.0 7.077866315841675
200625.0 7.665140390396118
200627.0 7.388441562652588
2006185.0 6.882878065109253
2006187.0 7.239021301269531
2006192.0 7.191437721252441
2006196.0 7.309037446975708
2006201.0 6.969407558441162
2006208.0 7.243684530258179
2006212.0 7.328916311264038
20073.0 5.392081022262573
20077.0 5.8299009799957275
200712.0 5.573732376098633
200714.0 5.96420693397522
200719.0 5.724908828735352
200723.0 5.777564287185669
200728.0 5.492651462554932
200730.0 6.231245756149292
2007183.0 6.681731939315796
2007188.0 6.768664121627808
2007190.0 6.50762677192688
2007195.0 6.629737138748169
2007199.0 6.5346291065216064
2007204.0 6.396077871322632
2007206.0 6.423989534378052
2007211.0 6.571627855300903
20081.0 7.482313871383667
20086.0 7.180674076080322
200810.0 7.182676076889038
200815.0 7.353466987609863
200817.0 7.169206142425537
200822.0 6.975805282592773
200826.0 7.085166692733765
200829.0 6.993650913238525
200831.0 6.886566638946533
2008184.0 7.456944942474365
2008189.0 7.203478574752808
2008193.0 7.2659032344818115
2008198.0 7.116513013839722
2008200.0 6.905892372131348
2008205.0 7.0779101848602295
2008209.0 7.240463495254517
20093.0 6.249691486358643
20098.0 5.989187479019165
200910.0 5.767018556594849
200915.0 5.982608318328857
200919.0 5.873423099517822
200924.0 5.602630376815796
200926.0 5.834160327911377
200931.0 5.383221626281738
200935.0 5.961574077606201
200940.0 5.581294536590576
200942.0 5.682213544845581
200947.0 5.57802414894104
200951.0 5.950725078582764
200956.0 5.9371256828308105
200958.0 6.138078927993774
200963.0 6.147414445877075
200967.0 6.105254888534546
200974.0 6.201809406280518
200979.0 6.2576329708099365
200983.0 6.32983922958374
200995.0 6.1278321743011475
200999.0 6.692459583282471
2009104.0 6.435487508773804
2009106.0 6.69903826713562
2009111.0 6.120309352874756
2009115.0 6.64722466468811
2009127.0 6.195847749710083
2009131.0 6.5997467041015625
2009136.0 6.5351316928863525
2009138.0 6.391309499740601
2009143.0 6.537511587142944
2009147.0 6.653595447540283
2009154.0 6.3856730461120605
2009159.0 6.354348421096802
2009163.0 6.5759875774383545
2009168.0 6.3669726848602295
2009170.0 6.70145845413208
2009179.0 6.685532093048096
2009184.0 6.374451160430908
2009186.0 6.534983158111572
2009191.0 6.9085705280303955
2009195.0 6.7291100025177
2009200.0 6.438821077346802
2009202.0 6.731250524520874
2009207.0 6.3935277462005615
2009211.0 6.548394203186035
2009218.0 6.287315130233765
2009223.0 6.705059766769409
2009227.0 6.908227205276489
2009232.0 6.538736343383789
2009234.0 6.708367824554443
2009239.0 6.809761047363281
2009243.0 6.699675798416138
2009248.0 6.142163991928101
2009250.0 6.27184271812439
2009255.0 6.131690979003906
2009259.0 6.494554042816162
2009264.0 6.47794508934021
2009266.0 6.47687292098999
2009271.0 6.190690040588379
2009275.0 6.624736309051514
2009280.0 6.244616985321045
2009282.0 6.2470269203186035
2009287.0 6.12143349647522
2009291.0 6.351764678955078
2009296.0 6.147786855697632
2009298.0 6.4644598960876465
2009303.0 6.103185653686523
2009307.0 6.710349798202515
2009312.0 6.165448188781738
2009314.0 6.756122827529907
2009319.0 6.398803234100342
2009323.0 6.4203197956085205
2009328.0 6.658742666244507
2009330.0 6.514003276824951
2009335.0 5.893344402313232
2009339.0 6.695441007614136
2009344.0 5.923715591430664
2009346.0 6.093999862670898
2009351.0 5.895967721939087
2009355.0 5.889089822769165
2009360.0 6.006741523742676
2009362.0 6.357098579406738
20102.0 6.04868483543396
20106.0 6.235452890396118
201011.0 6.099630355834961
