20055.0 4.600483179092407
200512.0 5.11963415145874
200514.0 4.776584625244141
200521.0 4.473504424095154
200528.0 3.904990553855896
200530.0 4.195448875427246
2005188.0 4.084430932998657
2005190.0 3.8136109113693237
2005197.0 3.121656656265259
2005204.0 3.892197608947754
2005206.0 3.8206783533096313
20061.0 4.12201452255249
20068.0 4.059666037559509
200615.0 4.3180458545684814
200617.0 4.807328939437866
200624.0 5.106347918510437
200631.0 2.929338574409485
2006184.0 3.841074228286743
2006200.0 3.9416019320487976
2006209.0 3.695706367492676
20072.0 4.22759222984314
20074.0 4.090648651123047
200711.0 5.029747128486633
200718.0 5.147821664810181
200720.0 5.178846120834351
200727.0 3.865278124809265
2007187.0 2.9618008732795715
2007196.0 3.4390225410461426
2007203.0 3.6973689198493958
2007210.0 4.168782472610474
2007212.0 3.966741681098938
20087.0 4.304762601852417
200814.0 4.552258014678955
200821.0 4.2393553256988525
200823.0 3.1048611402511597
200830.0 4.294831871986389
2008188.0 4.198020696640015
2008190.0 4.108675956726074
2008197.0 3.7837457060813904
2008204.0 3.322431445121765
2008206.0 3.2627984285354614
2008213.0 3.921712815761566
20097.0 4.810594916343689
200914.0 4.660647630691528
200916.0 4.891666650772095
200923.0 4.549407362937927
200930.0 3.368383049964905
200932.0 3.7875887155532837
200939.0 5.1020543575286865
200946.0 5.200731515884399
200948.0 4.79360032081604
200955.0 4.830647349357605
200962.0 4.718242406845093
200964.0 4.8784990310668945
200971.0 4.424530982971191
200978.0 4.660707712173462
200980.0 4.51950478553772
200987.0 4.601016879081726
200994.0 4.296410083770752
200996.0 4.189560413360596
2009103.0 4.333275318145752
2009110.0 4.063940048217773
2009112.0 4.313167572021484
2009119.0 4.016334116458893
2009126.0 3.8147659301757812
2009128.0 3.7252607345581055
2009135.0 3.714188814163208
2009142.0 3.8261964321136475
2009144.0 3.8220232725143433
2009151.0 3.5302165746688843
2009158.0 4.036071300506592
2009160.0 3.8439818620681763
2009167.0 3.7291857600212097
2009174.0 3.266416311264038
2009176.0 3.218189835548401
2009183.0 4.051606833934784
2009190.0 3.9838128089904785
2009192.0 3.996943950653076
2009199.0 3.4563516974449158
2009206.0 3.3981586694717407
2009208.0 2.954821228981018
2009215.0 4.056547462940216
